* Measurement data measured by REW V5.19
* Source: D:\Downloads\Floyd Toole Trained Listeners only.csv
* Format: Comma/Tab/Space delimited data
* Dated: Oct 22, 2020 9:47:07 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Measurement imported from D:\Downloads\Floyd Toole Trained Listeners only.csv Format: Comma/Tab/Space delimited data 406 values loaded, 20 Hz to 19,672 Hz
* Measurement: Floyd Toole Trained List
* Smoothing: None
* Frequency Step: 0.25000003 Hz
* Start Frequency: 20.0 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
10714.801 -3.315 0
10715.051 -3.315 0
10715.301 -3.315 0
10715.551 -3.315 0
10715.801 -3.315 0
10716.051 -3.315 0
10716.301 -3.315 0
10716.551 -3.315 0
10716.801 -3.315 0
10717.051 -3.315 0
10717.301 -3.315 0
10717.551 -3.315 0
10717.801 -3.315 0
10718.051 -3.315 0
10718.301 -3.315 0
10718.551 -3.315 0
10718.801 -3.315 0
10719.051 -3.315 0
10719.301 -3.315 0
10719.551 -3.315 0
10719.801 -3.315 0
10720.051 -3.315 0
10720.301 -3.315 0
10720.551 -3.314 0
10720.801 -3.314 0
10721.051 -3.314 0
10721.301 -3.314 0
10721.551 -3.314 0
10721.801 -3.314 0
10722.051 -3.314 0
10722.301 -3.314 0
10722.551 -3.314 0
10722.801 -3.314 0
10723.051 -3.314 0
10723.301 -3.314 0
10723.551 -3.314 0
10723.801 -3.314 0
10724.051 -3.314 0
10724.301 -3.314 0
10724.551 -3.314 0
10724.801 -3.314 0
10725.051 -3.314 0
10725.301 -3.314 0
10725.551 -3.314 0
10725.801 -3.314 0
10726.051 -3.314 0
10726.301 -3.314 0
10726.551 -3.314 0
10726.801 -3.314 0
10727.051 -3.314 0
10727.301 -3.314 0
10727.551 -3.314 0
10727.801 -3.314 0
10728.051 -3.314 0
10728.301 -3.314 0
10728.551 -3.314 0
10728.801 -3.314 0
10729.051 -3.314 0
10729.301 -3.313 0
10729.551 -3.313 0
10729.801 -3.313 0
10730.051 -3.313 0
10730.301 -3.313 0
10730.551 -3.313 0
10730.801 -3.313 0
10731.051 -3.313 0
10731.301 -3.313 0
10731.551 -3.313 0
10731.801 -3.313 0
10732.051 -3.313 0
10732.301 -3.313 0
10732.551 -3.313 0
10732.801 -3.313 0
10733.051 -3.313 0
10733.301 -3.313 0
10733.551 -3.313 0
10733.801 -3.313 0
10734.051 -3.313 0
10734.301 -3.313 0
10734.551 -3.313 0
10734.801 -3.313 0
10735.051 -3.313 0
10735.301 -3.313 0
10735.551 -3.313 0
10735.801 -3.313 0
10736.051 -3.313 0
10736.301 -3.313 0
10736.551 -3.313 0
10736.801 -3.313 0
10737.051 -3.313 0
10737.301 -3.313 0
10737.551 -3.313 0
10737.801 -3.313 0
10738.051 -3.313 0
10738.301 -3.313 0
10738.551 -3.313 0
10738.801 -3.312 0
10739.051 -3.312 0
10739.301 -3.312 0
10739.551 -3.312 0
10739.801 -3.312 0
10740.051 -3.312 0
10740.301 -3.312 0
10740.551 -3.312 0
10740.801 -3.312 0
10741.051 -3.312 0
10741.301 -3.312 0
10741.551 -3.312 0
10741.801 -3.312 0
10742.051 -3.312 0
10742.301 -3.312 0
10742.551 -3.312 0
10742.801 -3.312 0
10743.051 -3.312 0
10743.301 -3.312 0
10743.551 -3.312 0
10743.801 -3.312 0
10744.051 -3.312 0
10744.301 -3.312 0
10744.551 -3.312 0
10744.801 -3.312 0
10745.051 -3.312 0
10745.301 -3.312 0
10745.551 -3.312 0
10745.801 -3.312 0
10746.051 -3.312 0
10746.301 -3.312 0
10746.551 -3.312 0
10746.801 -3.312 0
10747.051 -3.312 0
10747.301 -3.312 0
10747.551 -3.312 0
10747.801 -3.312 0
10748.051 -3.312 0
10748.301 -3.312 0
10748.551 -3.312 0
10748.801 -3.312 0
10749.051 -3.312 0
10749.301 -3.312 0
10749.551 -3.312 0
10749.801 -3.312 0
10750.051 -3.312 0
10750.301 -3.312 0
10750.551 -3.311 0
10750.801 -3.311 0
10751.051 -3.311 0
10751.301 -3.311 0
10751.551 -3.311 0
10751.801 -3.311 0
10752.051 -3.311 0
10752.301 -3.311 0
10752.551 -3.311 0
10752.801 -3.311 0
10753.051 -3.311 0
10753.301 -3.311 0
10753.551 -3.311 0
10753.801 -3.311 0
10754.051 -3.311 0
10754.301 -3.311 0
10754.551 -3.311 0
10754.801 -3.311 0
10755.051 -3.311 0
10755.301 -3.311 0
10755.551 -3.311 0
10755.801 -3.311 0
10756.051 -3.311 0
10756.301 -3.311 0
10756.551 -3.311 0
10756.801 -3.311 0
10757.051 -3.311 0
10757.301 -3.311 0
10757.551 -3.311 0
10757.801 -3.311 0
10758.051 -3.311 0
10758.301 -3.311 0
10758.551 -3.311 0
10758.801 -3.311 0
10759.051 -3.311 0
10759.301 -3.311 0
10759.551 -3.311 0
10759.801 -3.311 0
10760.051 -3.311 0
10760.301 -3.311 0
10760.551 -3.311 0
10760.801 -3.311 0
10761.051 -3.311 0
10761.301 -3.311 0
10761.551 -3.311 0
10761.801 -3.311 0
10762.051 -3.311 0
10762.301 -3.311 0
10762.551 -3.311 0
10762.801 -3.310 0
10763.051 -3.310 0
10763.301 -3.310 0
10763.551 -3.310 0
10763.801 -3.310 0
10764.051 -3.310 0
10764.301 -3.310 0
10764.551 -3.310 0
10764.801 -3.310 0
10765.051 -3.310 0
10765.301 -3.310 0
10765.551 -3.310 0
10765.801 -3.310 0
10766.051 -3.310 0
10766.301 -3.310 0
10766.551 -3.310 0
10766.801 -3.310 0
10767.051 -3.310 0
10767.301 -3.310 0
10767.551 -3.310 0
10767.801 -3.310 0
10768.051 -3.310 0
10768.301 -3.310 0
10768.551 -3.310 0
10768.801 -3.310 0
10769.051 -3.310 0
10769.301 -3.310 0
10769.551 -3.310 0
10769.801 -3.310 0
10770.051 -3.310 0
10770.301 -3.310 0
10770.551 -3.310 0
10770.801 -3.310 0
10771.051 -3.310 0
10771.301 -3.310 0
10771.551 -3.310 0
10771.801 -3.310 0
10772.051 -3.310 0
10772.301 -3.310 0
10772.551 -3.310 0
10772.801 -3.310 0
10773.051 -3.310 0
10773.301 -3.310 0
10773.551 -3.310 0
10773.801 -3.310 0
10774.051 -3.310 0
10774.301 -3.310 0
10774.551 -3.310 0
10774.801 -3.310 0
10775.051 -3.310 0
10775.301 -3.310 0
10775.551 -3.310 0
10775.801 -3.309 0
10776.051 -3.309 0
10776.301 -3.309 0
10776.551 -3.309 0
10776.801 -3.309 0
10777.051 -3.309 0
10777.301 -3.309 0
10777.551 -3.309 0
10777.801 -3.309 0
10778.051 -3.309 0
10778.301 -3.309 0
10778.551 -3.309 0
10778.801 -3.309 0
10779.051 -3.309 0
10779.301 -3.309 0
10779.551 -3.309 0
10779.801 -3.309 0
10780.051 -3.309 0
10780.301 -3.309 0
10780.551 -3.309 0
10780.801 -3.309 0
10781.051 -3.309 0
10781.301 -3.309 0
10781.551 -3.309 0
10781.801 -3.309 0
10782.051 -3.309 0
10782.301 -3.309 0
10782.551 -3.309 0
10782.801 -3.309 0
10783.051 -3.309 0
10783.301 -3.309 0
10783.551 -3.309 0
10783.801 -3.309 0
10784.051 -3.309 0
10784.301 -3.309 0
10784.551 -3.309 0
10784.801 -3.309 0
10785.051 -3.309 0
10785.301 -3.309 0
10785.551 -3.309 0
10785.801 -3.309 0
10786.051 -3.309 0
10786.301 -3.309 0
10786.551 -3.309 0
10786.801 -3.309 0
10787.051 -3.309 0
10787.301 -3.309 0
10787.551 -3.309 0
10787.801 -3.309 0
10788.051 -3.309 0
10788.301 -3.309 0
10788.551 -3.309 0
10788.801 -3.309 0
10789.051 -3.309 0
10789.301 -3.308 0
10789.551 -3.308 0
10789.801 -3.308 0
10790.051 -3.308 0
10790.301 -3.308 0
10790.551 -3.308 0
10790.801 -3.308 0
10791.051 -3.308 0
10791.301 -3.308 0
10791.551 -3.308 0
10791.801 -3.308 0
10792.051 -3.308 0
10792.301 -3.308 0
10792.551 -3.308 0
10792.801 -3.308 0
10793.051 -3.308 0
10793.301 -3.308 0
10793.551 -3.308 0
10793.801 -3.308 0
10794.051 -3.308 0
10794.301 -3.308 0
10794.551 -3.308 0
10794.801 -3.308 0
10795.051 -3.308 0
10795.301 -3.308 0
10795.551 -3.308 0
10795.801 -3.308 0
10796.051 -3.308 0
10796.301 -3.308 0
10796.551 -3.308 0
10796.801 -3.308 0
10797.051 -3.308 0
10797.301 -3.308 0
10797.551 -3.308 0
10797.801 -3.308 0
10798.051 -3.308 0
10798.301 -3.308 0
10798.551 -3.308 0
10798.801 -3.308 0
10799.051 -3.308 0
10799.301 -3.308 0
10799.551 -3.308 0
10799.801 -3.308 0
10800.051 -3.308 0
10800.301 -3.308 0
10800.551 -3.308 0
10800.801 -3.308 0
10801.051 -3.308 0
10801.301 -3.308 0
10801.551 -3.308 0
10801.801 -3.308 0
10802.051 -3.308 0
10802.301 -3.308 0
10802.551 -3.308 0
10802.801 -3.308 0
10803.051 -3.308 0
10803.301 -3.307 0
10803.551 -3.307 0
10803.801 -3.307 0
10804.051 -3.307 0
10804.301 -3.307 0
10804.551 -3.307 0
10804.801 -3.307 0
10805.051 -3.307 0
10805.301 -3.307 0
10805.551 -3.307 0
10805.801 -3.307 0
10806.051 -3.307 0
10806.301 -3.307 0
10806.551 -3.307 0
10806.801 -3.307 0
10807.051 -3.307 0
10807.301 -3.307 0
10807.551 -3.307 0
10807.801 -3.307 0
10808.051 -3.307 0
10808.301 -3.307 0
10808.551 -3.307 0
10808.801 -3.307 0
10809.051 -3.307 0
10809.301 -3.307 0
10809.551 -3.307 0
10809.801 -3.307 0
10810.051 -3.307 0
10810.301 -3.307 0
10810.551 -3.307 0
10810.801 -3.307 0
10811.051 -3.307 0
10811.301 -3.307 0
10811.551 -3.307 0
10811.801 -3.307 0
10812.051 -3.307 0
10812.301 -3.307 0
10812.551 -3.307 0
10812.801 -3.307 0
10813.051 -3.307 0
10813.301 -3.307 0
10813.551 -3.307 0
10813.801 -3.307 0
10814.051 -3.307 0
10814.301 -3.307 0
10814.551 -3.307 0
10814.801 -3.307 0
10815.051 -3.307 0
10815.301 -3.307 0
10815.551 -3.307 0
10815.801 -3.307 0
10816.051 -3.307 0
10816.301 -3.307 0
10816.551 -3.307 0
10816.801 -3.307 0
10817.051 -3.307 0
10817.301 -3.307 0
10817.551 -3.307 0
10817.801 -3.306 0
10818.051 -3.306 0
10818.301 -3.306 0
10818.551 -3.306 0
10818.801 -3.306 0
10819.051 -3.306 0
10819.301 -3.306 0
10819.551 -3.306 0
10819.801 -3.306 0
10820.051 -3.306 0
10820.301 -3.306 0
10820.551 -3.306 0
10820.801 -3.306 0
10821.051 -3.306 0
10821.301 -3.306 0
10821.551 -3.306 0
10821.801 -3.306 0
10822.051 -3.306 0
10822.301 -3.306 0
10822.551 -3.306 0
10822.801 -3.306 0
10823.051 -3.306 0
10823.301 -3.306 0
10823.551 -3.306 0
10823.801 -3.306 0
10824.051 -3.306 0
10824.301 -3.306 0
10824.551 -3.306 0
10824.801 -3.306 0
10825.051 -3.306 0
10825.301 -3.306 0
10825.551 -3.306 0
10825.801 -3.306 0
10826.051 -3.306 0
10826.301 -3.306 0
10826.551 -3.306 0
10826.801 -3.306 0
10827.051 -3.306 0
10827.301 -3.306 0
10827.551 -3.306 0
10827.801 -3.306 0
10828.051 -3.306 0
10828.301 -3.306 0
10828.551 -3.306 0
10828.801 -3.306 0
10829.051 -3.306 0
10829.301 -3.306 0
10829.551 -3.306 0
10829.801 -3.306 0
10830.051 -3.306 0
10830.301 -3.306 0
10830.551 -3.306 0
10830.801 -3.306 0
10831.051 -3.306 0
10831.301 -3.306 0
10831.551 -3.306 0
10831.801 -3.306 0
10832.051 -3.306 0
10832.301 -3.306 0
10832.551 -3.306 0
10832.801 -3.305 0
10833.051 -3.305 0
10833.301 -3.305 0
10833.551 -3.305 0
10833.801 -3.305 0
10834.051 -3.305 0
10834.301 -3.305 0
10834.551 -3.305 0
10834.801 -3.305 0
10835.051 -3.305 0
10835.301 -3.305 0
10835.551 -3.305 0
10835.801 -3.305 0
10836.051 -3.305 0
10836.301 -3.305 0
10836.551 -3.305 0
10836.801 -3.305 0
10837.051 -3.305 0
10837.301 -3.305 0
10837.551 -3.305 0
10837.801 -3.305 0
10838.051 -3.305 0
10838.301 -3.305 0
10838.551 -3.305 0
10838.801 -3.305 0
10839.051 -3.305 0
10839.301 -3.305 0
10839.551 -3.305 0
10839.801 -3.305 0
10840.051 -3.305 0
10840.301 -3.305 0
10840.551 -3.305 0
10840.801 -3.305 0
10841.051 -3.305 0
10841.301 -3.305 0
10841.551 -3.305 0
10841.801 -3.305 0
10842.051 -3.305 0
10842.301 -3.305 0
10842.551 -3.305 0
10842.801 -3.305 0
10843.051 -3.305 0
10843.301 -3.305 0
10843.551 -3.305 0
10843.801 -3.305 0
10844.051 -3.305 0
10844.301 -3.305 0
10844.551 -3.305 0
10844.801 -3.305 0
10845.051 -3.305 0
10845.301 -3.305 0
10845.551 -3.305 0
10845.801 -3.305 0
10846.051 -3.305 0
10846.301 -3.305 0
10846.551 -3.305 0
10846.801 -3.305 0
10847.051 -3.305 0
10847.301 -3.305 0
10847.551 -3.305 0
10847.801 -3.305 0
10848.051 -3.305 0
10848.301 -3.304 0
10848.551 -3.304 0
10848.801 -3.304 0
10849.051 -3.304 0
10849.301 -3.304 0
10849.551 -3.304 0
10849.801 -3.304 0
10850.051 -3.304 0
10850.301 -3.304 0
10850.551 -3.304 0
10850.801 -3.304 0
10851.051 -3.304 0
10851.301 -3.304 0
10851.551 -3.304 0
10851.801 -3.304 0
10852.051 -3.304 0
10852.301 -3.304 0
10852.551 -3.304 0
10852.801 -3.304 0
10853.051 -3.304 0
10853.301 -3.304 0
10853.551 -3.304 0
10853.801 -3.304 0
10854.051 -3.304 0
10854.301 -3.304 0
10854.551 -3.304 0
10854.801 -3.304 0
10855.051 -3.304 0
10855.301 -3.304 0
10855.551 -3.304 0
10855.801 -3.304 0
10856.051 -3.304 0
10856.301 -3.304 0
10856.551 -3.304 0
10856.801 -3.304 0
10857.051 -3.304 0
10857.301 -3.304 0
10857.551 -3.304 0
10857.801 -3.304 0
10858.051 -3.304 0
10858.301 -3.304 0
10858.551 -3.304 0
10858.801 -3.304 0
10859.051 -3.304 0
10859.301 -3.304 0
10859.551 -3.304 0
10859.801 -3.304 0
10860.051 -3.304 0
10860.301 -3.304 0
10860.551 -3.304 0
10860.801 -3.304 0
10861.051 -3.304 0
10861.301 -3.304 0
10861.551 -3.304 0
10861.801 -3.304 0
10862.051 -3.304 0
10862.301 -3.304 0
10862.551 -3.304 0
10862.801 -3.304 0
10863.051 -3.304 0
10863.301 -3.304 0
10863.551 -3.304 0
10863.801 -3.303 0
10864.051 -3.303 0
10864.301 -3.303 0
10864.551 -3.303 0
10864.801 -3.303 0
10865.051 -3.303 0
10865.301 -3.303 0
10865.551 -3.303 0
10865.801 -3.303 0
10866.051 -3.303 0
10866.301 -3.303 0
10866.551 -3.303 0
10866.801 -3.303 0
10867.051 -3.303 0
10867.301 -3.303 0
10867.551 -3.303 0
10867.801 -3.303 0
10868.051 -3.303 0
10868.301 -3.303 0
10868.551 -3.303 0
10868.801 -3.303 0
10869.051 -3.303 0
10869.301 -3.303 0
10869.551 -3.303 0
10869.801 -3.303 0
10870.051 -3.303 0
10870.301 -3.303 0
10870.551 -3.303 0
10870.801 -3.303 0
10871.051 -3.303 0
10871.301 -3.303 0
10871.551 -3.303 0
10871.801 -3.303 0
10872.051 -3.303 0
10872.301 -3.303 0
10872.551 -3.303 0
10872.801 -3.303 0
10873.051 -3.303 0
10873.301 -3.303 0
10873.551 -3.303 0
10873.801 -3.303 0
10874.051 -3.303 0
10874.301 -3.303 0
10874.551 -3.303 0
10874.801 -3.303 0
10875.051 -3.303 0
10875.301 -3.303 0
10875.551 -3.303 0
10875.801 -3.303 0
10876.051 -3.303 0
10876.301 -3.303 0
10876.551 -3.303 0
10876.801 -3.303 0
10877.051 -3.303 0
10877.301 -3.303 0
10877.551 -3.303 0
10877.801 -3.303 0
10878.051 -3.303 0
10878.301 -3.303 0
10878.551 -3.303 0
10878.801 -3.303 0
10879.051 -3.303 0
10879.301 -3.303 0
10879.551 -3.302 0
10879.801 -3.302 0
10880.051 -3.302 0
10880.301 -3.302 0
10880.551 -3.302 0
10880.801 -3.302 0
10881.051 -3.302 0
10881.301 -3.302 0
10881.551 -3.302 0
10881.801 -3.302 0
10882.051 -3.302 0
10882.301 -3.302 0
10882.551 -3.302 0
10882.801 -3.302 0
10883.051 -3.302 0
10883.301 -3.302 0
10883.551 -3.302 0
10883.801 -3.302 0
10884.051 -3.302 0
10884.301 -3.302 0
10884.551 -3.302 0
10884.801 -3.302 0
10885.051 -3.302 0
10885.301 -3.302 0
10885.551 -3.302 0
10885.801 -3.302 0
10886.051 -3.302 0
10886.301 -3.302 0
10886.551 -3.302 0
10886.801 -3.302 0
10887.051 -3.302 0
10887.301 -3.302 0
10887.551 -3.302 0
10887.801 -3.302 0
10888.051 -3.302 0
10888.301 -3.302 0
10888.551 -3.302 0
10888.801 -3.302 0
10889.051 -3.302 0
10889.301 -3.302 0
10889.551 -3.302 0
10889.801 -3.302 0
10890.051 -3.302 0
10890.301 -3.302 0
10890.551 -3.302 0
10890.801 -3.302 0
10891.051 -3.302 0
10891.301 -3.302 0
10891.551 -3.302 0
10891.801 -3.302 0
10892.051 -3.302 0
10892.301 -3.302 0
10892.551 -3.302 0
10892.801 -3.302 0
10893.051 -3.302 0
10893.301 -3.302 0
10893.551 -3.302 0
10893.801 -3.302 0
10894.051 -3.302 0
10894.301 -3.302 0
10894.551 -3.302 0
10894.801 -3.302 0
10895.051 -3.301 0
10895.301 -3.301 0
10895.551 -3.301 0
10895.801 -3.301 0
10896.051 -3.301 0
10896.301 -3.301 0
10896.551 -3.301 0
10896.801 -3.301 0
10897.051 -3.301 0
10897.301 -3.301 0
10897.551 -3.301 0
10897.801 -3.301 0
10898.051 -3.301 0
10898.301 -3.301 0
10898.551 -3.301 0
10898.801 -3.301 0
10899.051 -3.301 0
10899.301 -3.301 0
10899.551 -3.301 0
10899.801 -3.301 0
10900.051 -3.301 0
10900.301 -3.301 0
10900.551 -3.301 0
10900.801 -3.301 0
10901.051 -3.301 0
10901.301 -3.301 0
10901.551 -3.301 0
10901.801 -3.301 0
10902.051 -3.301 0
10902.301 -3.301 0
10902.551 -3.301 0
10902.801 -3.301 0
10903.051 -3.301 0
10903.301 -3.301 0
10903.551 -3.301 0
10903.801 -3.301 0
10904.051 -3.301 0
10904.301 -3.301 0
10904.551 -3.301 0
10904.801 -3.301 0
10905.051 -3.301 0
10905.301 -3.301 0
10905.551 -3.301 0
10905.801 -3.301 0
10906.051 -3.301 0
10906.301 -3.301 0
10906.551 -3.301 0
10906.801 -3.301 0
10907.051 -3.301 0
10907.301 -3.301 0
10907.551 -3.301 0
10907.801 -3.301 0
10908.051 -3.301 0
10908.301 -3.301 0
10908.551 -3.301 0
10908.801 -3.300 0
10909.051 -3.300 0
10909.301 -3.300 0
10909.551 -3.300 0
10909.801 -3.300 0
10910.051 -3.300 0
10910.301 -3.300 0
10910.551 -3.300 0
10910.801 -3.300 0
10911.051 -3.300 0
10911.301 -3.300 0
10911.551 -3.300 0
10911.801 -3.300 0
10912.051 -3.300 0
10912.301 -3.300 0
10912.551 -3.300 0
10912.801 -3.300 0
10913.051 -3.300 0
10913.301 -3.300 0
10913.551 -3.300 0
10913.801 -3.300 0
10914.051 -3.300 0
10914.301 -3.300 0
10914.551 -3.300 0
10914.801 -3.300 0
10915.051 -3.300 0
10915.301 -3.300 0
10915.551 -3.300 0
10915.801 -3.300 0
10916.051 -3.300 0
10916.301 -3.300 0
10916.551 -3.300 0
10916.801 -3.300 0
10917.051 -3.300 0
10917.301 -3.300 0
10917.551 -3.300 0
10917.801 -3.300 0
10918.051 -3.300 0
10918.301 -3.300 0
10918.551 -3.300 0
10918.801 -3.300 0
10919.051 -3.300 0
10919.301 -3.300 0
10919.551 -3.300 0
10919.801 -3.300 0
10920.051 -3.299 0
10920.301 -3.299 0
10920.551 -3.299 0
10920.801 -3.299 0
10921.051 -3.299 0
10921.301 -3.299 0
10921.551 -3.299 0
10921.801 -3.299 0
10922.051 -3.299 0
10922.301 -3.299 0
10922.551 -3.299 0
10922.801 -3.299 0
10923.051 -3.299 0
10923.301 -3.299 0
10923.551 -3.299 0
10923.801 -3.299 0
10924.051 -3.299 0
10924.301 -3.299 0
10924.551 -3.299 0
10924.801 -3.299 0
10925.051 -3.299 0
10925.301 -3.299 0
10925.551 -3.299 0
10925.801 -3.299 0
10926.051 -3.299 0
10926.301 -3.299 0
10926.551 -3.299 0
10926.801 -3.299 0
10927.051 -3.299 0
10927.301 -3.299 0
10927.551 -3.299 0
10927.801 -3.299 0
10928.051 -3.299 0
10928.301 -3.299 0
10928.551 -3.299 0
10928.801 -3.299 0
10929.051 -3.299 0
10929.301 -3.299 0
10929.551 -3.299 0
10929.801 -3.299 0
10930.051 -3.299 0
10930.301 -3.299 0
10930.551 -3.299 0
10930.801 -3.299 0
10931.051 -3.299 0
10931.301 -3.298 0
10931.551 -3.298 0
10931.801 -3.298 0
10932.051 -3.298 0
10932.301 -3.298 0
10932.551 -3.298 0
10932.801 -3.298 0
10933.051 -3.298 0
10933.301 -3.298 0
10933.551 -3.298 0
10933.801 -3.298 0
10934.051 -3.298 0
10934.301 -3.298 0
10934.551 -3.298 0
10934.801 -3.298 0
10935.051 -3.298 0
10935.301 -3.298 0
10935.551 -3.298 0
10935.801 -3.298 0
10936.051 -3.298 0
10936.301 -3.298 0
10936.551 -3.298 0
10936.801 -3.298 0
10937.051 -3.298 0
10937.301 -3.298 0
10937.551 -3.298 0
10937.801 -3.298 0
10938.051 -3.298 0
10938.301 -3.298 0
10938.551 -3.298 0
10938.801 -3.298 0
10939.051 -3.298 0
10939.301 -3.298 0
10939.551 -3.298 0
10939.801 -3.298 0
10940.051 -3.298 0
10940.301 -3.298 0
10940.551 -3.298 0
10940.801 -3.298 0
10941.051 -3.298 0
10941.301 -3.298 0
10941.551 -3.298 0
10941.801 -3.298 0
10942.051 -3.298 0
10942.301 -3.298 0
10942.551 -3.297 0
10942.801 -3.297 0
10943.051 -3.297 0
10943.301 -3.297 0
10943.551 -3.297 0
10943.801 -3.297 0
10944.051 -3.297 0
10944.301 -3.297 0
10944.551 -3.297 0
10944.801 -3.297 0
10945.051 -3.297 0
10945.301 -3.297 0
10945.551 -3.297 0
10945.801 -3.297 0
10946.051 -3.297 0
10946.301 -3.297 0
10946.551 -3.297 0
10946.801 -3.297 0
10947.051 -3.297 0
10947.301 -3.297 0
10947.551 -3.297 0
10947.801 -3.297 0
10948.051 -3.297 0
10948.301 -3.297 0
10948.551 -3.297 0
10948.801 -3.297 0
10949.051 -3.297 0
10949.301 -3.297 0
10949.551 -3.297 0
10949.801 -3.297 0
10950.051 -3.297 0
10950.301 -3.297 0
10950.551 -3.297 0
10950.801 -3.297 0
10951.051 -3.297 0
10951.301 -3.297 0
10951.551 -3.297 0
10951.801 -3.297 0
10952.051 -3.297 0
10952.301 -3.297 0
10952.551 -3.297 0
10952.801 -3.297 0
10953.051 -3.297 0
10953.301 -3.297 0
10953.551 -3.296 0
10953.801 -3.296 0
10954.051 -3.296 0
10954.301 -3.296 0
10954.551 -3.296 0
10954.801 -3.296 0
10955.051 -3.296 0
10955.301 -3.296 0
10955.551 -3.296 0
10955.801 -3.296 0
10956.051 -3.296 0
10956.301 -3.296 0
10956.551 -3.296 0
10956.801 -3.296 0
10957.051 -3.296 0
10957.301 -3.296 0
10957.551 -3.296 0
10957.801 -3.296 0
10958.051 -3.296 0
10958.301 -3.296 0
10958.551 -3.296 0
10958.801 -3.296 0
10959.051 -3.296 0
10959.301 -3.296 0
10959.551 -3.296 0
10959.801 -3.296 0
10960.051 -3.296 0
10960.301 -3.296 0
10960.551 -3.296 0
10960.801 -3.296 0
10961.051 -3.296 0
10961.301 -3.296 0
10961.551 -3.296 0
10961.801 -3.296 0
10962.051 -3.296 0
10962.301 -3.296 0
10962.551 -3.296 0
10962.801 -3.296 0
10963.051 -3.296 0
10963.301 -3.296 0
10963.551 -3.296 0
10963.801 -3.296 0
10964.051 -3.296 0
10964.301 -3.296 0
10964.551 -3.296 0
10964.801 -3.296 0
10965.051 -3.295 0
10965.301 -3.295 0
10965.551 -3.295 0
10965.801 -3.295 0
10966.051 -3.295 0
10966.301 -3.295 0
10966.551 -3.295 0
10966.801 -3.295 0
10967.051 -3.295 0
10967.301 -3.295 0
10967.551 -3.295 0
10967.801 -3.295 0
10968.051 -3.295 0
10968.301 -3.295 0
10968.551 -3.295 0
10968.801 -3.295 0
10969.051 -3.295 0
10969.301 -3.295 0
10969.551 -3.295 0
10969.801 -3.295 0
10970.051 -3.295 0
10970.301 -3.295 0
10970.551 -3.295 0
10970.801 -3.295 0
10971.051 -3.295 0
10971.301 -3.295 0
10971.551 -3.295 0
10971.801 -3.295 0
10972.051 -3.295 0
10972.301 -3.295 0
10972.551 -3.295 0
10972.801 -3.295 0
10973.051 -3.295 0
10973.301 -3.295 0
10973.551 -3.295 0
10973.801 -3.295 0
10974.051 -3.295 0
10974.301 -3.295 0
10974.551 -3.295 0
10974.801 -3.295 0
10975.051 -3.295 0
10975.301 -3.295 0
10975.551 -3.295 0
10975.801 -3.295 0
10976.051 -3.295 0
10976.301 -3.294 0
10976.551 -3.294 0
10976.801 -3.294 0
10977.051 -3.294 0
10977.301 -3.294 0
10977.551 -3.294 0
10977.801 -3.294 0
10978.051 -3.294 0
10978.301 -3.294 0
10978.551 -3.294 0
10978.801 -3.294 0
10979.051 -3.294 0
10979.301 -3.294 0
10979.551 -3.294 0
10979.801 -3.294 0
10980.051 -3.294 0
10980.301 -3.294 0
10980.551 -3.294 0
10980.801 -3.294 0
10981.051 -3.294 0
10981.301 -3.294 0
10981.551 -3.294 0
10981.801 -3.294 0
10982.051 -3.294 0
10982.301 -3.294 0
10982.551 -3.294 0
10982.801 -3.294 0
10983.051 -3.294 0
10983.301 -3.294 0
10983.551 -3.294 0
10983.801 -3.294 0
10984.051 -3.294 0
10984.301 -3.294 0
10984.551 -3.294 0
10984.801 -3.294 0
10985.051 -3.294 0
10985.301 -3.294 0
10985.551 -3.294 0
10985.801 -3.294 0
10986.051 -3.294 0
10986.301 -3.294 0
10986.551 -3.294 0
10986.801 -3.294 0
10987.051 -3.294 0
10987.301 -3.294 0
10987.551 -3.294 0
10987.801 -3.293 0
10988.051 -3.293 0
10988.301 -3.293 0
10988.551 -3.293 0
10988.801 -3.293 0
10989.051 -3.293 0
10989.301 -3.293 0
10989.551 -3.293 0
10989.801 -3.293 0
10990.051 -3.293 0
10990.301 -3.293 0
10990.551 -3.293 0
10990.801 -3.293 0
10991.051 -3.293 0
10991.301 -3.293 0
10991.551 -3.293 0
